"target","location","forecast_date","target_end_date","quantile","value","type"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.8,14,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.8,14,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.8,14,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.8,14,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.8,14,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.8,14,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.8,15,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.8,14,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.8,14,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.8,14,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.8,14,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.8,14,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.8,14,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.8,14,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.8,14,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.8,14,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.8,14,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.8,14,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.8,14,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.8,14,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.8,14,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.8,14,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.8,14,"quantile"
"1 day ahead inc hosp","44",2022-08-29,2022-08-30,0.85,15,"quantile"
"2 day ahead inc hosp","44",2022-08-29,2022-08-31,0.85,15,"quantile"
"3 day ahead inc hosp","44",2022-08-29,2022-09-01,0.85,15,"quantile"
"4 day ahead inc hosp","44",2022-08-29,2022-09-02,0.85,15,"quantile"
"5 day ahead inc hosp","44",2022-08-29,2022-09-03,0.85,15,"quantile"
"6 day ahead inc hosp","44",2022-08-29,2022-09-04,0.85,16,"quantile"
"7 day ahead inc hosp","44",2022-08-29,2022-09-05,0.85,15,"quantile"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.85,15,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.85,15,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.85,15,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.85,15,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.85,15,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.85,15,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.85,16,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.85,15,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.85,16,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.85,15,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.85,15,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.85,15,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.85,15,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.85,16,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.85,15,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.85,15,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.85,15,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.85,15,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.85,15,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.85,15,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.85,15,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.85,15,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.85,15,"quantile"
"1 day ahead inc hosp","44",2022-08-29,2022-08-30,0.9,16,"quantile"
"2 day ahead inc hosp","44",2022-08-29,2022-08-31,0.9,16,"quantile"
"3 day ahead inc hosp","44",2022-08-29,2022-09-01,0.9,17,"quantile"
"4 day ahead inc hosp","44",2022-08-29,2022-09-02,0.9,17,"quantile"
"5 day ahead inc hosp","44",2022-08-29,2022-09-03,0.9,17,"quantile"
"6 day ahead inc hosp","44",2022-08-29,2022-09-04,0.9,17,"quantile"
"7 day ahead inc hosp","44",2022-08-29,2022-09-05,0.9,17,"quantile"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.9,17,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.9,17,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.9,17,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.9,17,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.9,17,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.9,17,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.9,17,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.9,17,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.9,17,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.9,17,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.9,17,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.9,17,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.9,17,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.9,17,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.9,17,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.9,16,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.9,17,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.9,17,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.9,16,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.9,17,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.9,17,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.9,17,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.9,17,"quantile"
"1 day ahead inc hosp","44",2022-08-29,2022-08-30,0.95,18.05,"quantile"
"2 day ahead inc hosp","44",2022-08-29,2022-08-31,0.95,18,"quantile"
"3 day ahead inc hosp","44",2022-08-29,2022-09-01,0.95,19,"quantile"
"4 day ahead inc hosp","44",2022-08-29,2022-09-02,0.95,19,"quantile"
"5 day ahead inc hosp","44",2022-08-29,2022-09-03,0.95,19,"quantile"
"6 day ahead inc hosp","44",2022-08-29,2022-09-04,0.95,19,"quantile"
"7 day ahead inc hosp","44",2022-08-29,2022-09-05,0.95,19,"quantile"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.95,20,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.95,19,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.95,19,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.95,19,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.95,19,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.95,19,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.95,20,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.95,19,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.95,20,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.95,19,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.95,20,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.95,19,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.95,20,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.95,20,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.95,19,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.95,19,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.95,19,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.95,19,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.95,19,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.95,19,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.95,20,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.95,19,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.95,19,"quantile"
"1 day ahead inc hosp","44",2022-08-29,2022-08-30,0.975,21,"quantile"
"2 day ahead inc hosp","44",2022-08-29,2022-08-31,0.975,20,"quantile"
"3 day ahead inc hosp","44",2022-08-29,2022-09-01,0.975,21,"quantile"
"4 day ahead inc hosp","44",2022-08-29,2022-09-02,0.975,21,"quantile"
"5 day ahead inc hosp","44",2022-08-29,2022-09-03,0.975,20,"quantile"
"6 day ahead inc hosp","44",2022-08-29,2022-09-04,0.975,22,"quantile"
"7 day ahead inc hosp","44",2022-08-29,2022-09-05,0.975,22,"quantile"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.975,22,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.975,22,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.975,21,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.975,22,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.975,21,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.975,22,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.975,22,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.975,21.0249999999999,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.975,22,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.975,21,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.975,22,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.975,22,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.975,22,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.975,22,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.975,22,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.975,22,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.975,22,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.975,22,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.975,21,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.975,22,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.975,23,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.975,22,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.975,21,"quantile"
"1 day ahead inc hosp","44",2022-08-29,2022-08-30,0.99,25,"quantile"
"2 day ahead inc hosp","44",2022-08-29,2022-08-31,0.99,23,"quantile"
"3 day ahead inc hosp","44",2022-08-29,2022-09-01,0.99,24,"quantile"
"4 day ahead inc hosp","44",2022-08-29,2022-09-02,0.99,24.01,"quantile"
"5 day ahead inc hosp","44",2022-08-29,2022-09-03,0.99,24,"quantile"
"6 day ahead inc hosp","44",2022-08-29,2022-09-04,0.99,25,"quantile"
"7 day ahead inc hosp","44",2022-08-29,2022-09-05,0.99,24,"quantile"
"8 day ahead inc hosp","44",2022-08-29,2022-09-06,0.99,25.01,"quantile"
"9 day ahead inc hosp","44",2022-08-29,2022-09-07,0.99,25,"quantile"
"10 day ahead inc hosp","44",2022-08-29,2022-09-08,0.99,23,"quantile"
"11 day ahead inc hosp","44",2022-08-29,2022-09-09,0.99,25,"quantile"
"12 day ahead inc hosp","44",2022-08-29,2022-09-10,0.99,24,"quantile"
"13 day ahead inc hosp","44",2022-08-29,2022-09-11,0.99,24,"quantile"
"14 day ahead inc hosp","44",2022-08-29,2022-09-12,0.99,25,"quantile"
"15 day ahead inc hosp","44",2022-08-29,2022-09-13,0.99,24,"quantile"
"16 day ahead inc hosp","44",2022-08-29,2022-09-14,0.99,25,"quantile"
"17 day ahead inc hosp","44",2022-08-29,2022-09-15,0.99,24.01,"quantile"
"18 day ahead inc hosp","44",2022-08-29,2022-09-16,0.99,25,"quantile"
"19 day ahead inc hosp","44",2022-08-29,2022-09-17,0.99,25,"quantile"
"20 day ahead inc hosp","44",2022-08-29,2022-09-18,0.99,25,"quantile"
"21 day ahead inc hosp","44",2022-08-29,2022-09-19,0.99,25,"quantile"
"22 day ahead inc hosp","44",2022-08-29,2022-09-20,0.99,24,"quantile"
"23 day ahead inc hosp","44",2022-08-29,2022-09-21,0.99,23,"quantile"
"24 day ahead inc hosp","44",2022-08-29,2022-09-22,0.99,24,"quantile"
"25 day ahead inc hosp","44",2022-08-29,2022-09-23,0.99,24,"quantile"
"26 day ahead inc hosp","44",2022-08-29,2022-09-24,0.99,25,"quantile"
"27 day ahead inc hosp","44",2022-08-29,2022-09-25,0.99,24,"quantile"
"28 day ahead inc hosp","44",2022-08-29,2022-09-26,0.99,25,"quantile"
"29 day ahead inc hosp","44",2022-08-29,2022-09-27,0.99,25,"quantile"
"30 day ahead inc hosp","44",2022-08-29,2022-09-28,0.99,24.01,"quantile"
"1 day ahead inc hosp","45",2022-08-29,2022-08-30,0.01,33,"quantile"
"2 day ahead inc hosp","45",2022-08-29,2022-08-31,0.01,32.98,"quantile"
"3 day ahead inc hosp","45",2022-08-29,2022-09-01,0.01,32.99,"quantile"
"4 day ahead inc hosp","45",2022-08-29,2022-09-02,0.01,33,"quantile"
"5 day ahead inc hosp","45",2022-08-29,2022-09-03,0.01,33,"quantile"
"6 day ahead inc hosp","45",2022-08-29,2022-09-04,0.01,30,"quantile"
"7 day ahead inc hosp","45",2022-08-29,2022-09-05,0.01,32,"quantile"
"8 day ahead inc hosp","45",2022-08-29,2022-09-06,0.01,33,"quantile"
"9 day ahead inc hosp","45",2022-08-29,2022-09-07,0.01,30,"quantile"
"10 day ahead inc hosp","45",2022-08-29,2022-09-08,0.01,31.99,"quantile"
"11 day ahead inc hosp","45",2022-08-29,2022-09-09,0.01,30,"quantile"
"12 day ahead inc hosp","45",2022-08-29,2022-09-10,0.01,30,"quantile"
"13 day ahead inc hosp","45",2022-08-29,2022-09-11,0.01,31.99,"quantile"
"14 day ahead inc hosp","45",2022-08-29,2022-09-12,0.01,32,"quantile"
"15 day ahead inc hosp","45",2022-08-29,2022-09-13,0.01,29.99,"quantile"
"16 day ahead inc hosp","45",2022-08-29,2022-09-14,0.01,30,"quantile"
"17 day ahead inc hosp","45",2022-08-29,2022-09-15,0.01,29,"quantile"
"18 day ahead inc hosp","45",2022-08-29,2022-09-16,0.01,29,"quantile"
"19 day ahead inc hosp","45",2022-08-29,2022-09-17,0.01,28,"quantile"
"20 day ahead inc hosp","45",2022-08-29,2022-09-18,0.01,29,"quantile"
"21 day ahead inc hosp","45",2022-08-29,2022-09-19,0.01,29,"quantile"
"22 day ahead inc hosp","45",2022-08-29,2022-09-20,0.01,28,"quantile"
"23 day ahead inc hosp","45",2022-08-29,2022-09-21,0.01,29.99,"quantile"
"24 day ahead inc hosp","45",2022-08-29,2022-09-22,0.01,29,"quantile"
"25 day ahead inc hosp","45",2022-08-29,2022-09-23,0.01,28.99,"quantile"
"26 day ahead inc hosp","45",2022-08-29,2022-09-24,0.01,29,"quantile"
"27 day ahead inc hosp","45",2022-08-29,2022-09-25,0.01,29,"quantile"
"28 day ahead inc hosp","45",2022-08-29,2022-09-26,0.01,28,"quantile"
"29 day ahead inc hosp","45",2022-08-29,2022-09-27,0.01,27,"quantile"
"30 day ahead inc hosp","45",2022-08-29,2022-09-28,0.01,27.99,"quantile"
"1 day ahead inc hosp","45",2022-08-29,2022-08-30,0.025,41,"quantile"
"2 day ahead inc hosp","45",2022-08-29,2022-08-31,0.025,40,"quantile"
"3 day ahead inc hosp","45",2022-08-29,2022-09-01,0.025,38,"quantile"
"4 day ahead inc hosp","45",2022-08-29,2022-09-02,0.025,39,"quantile"
"5 day ahead inc hosp","45",2022-08-29,2022-09-03,0.025,40,"quantile"
"6 day ahead inc hosp","45",2022-08-29,2022-09-04,0.025,36,"quantile"
"7 day ahead inc hosp","45",2022-08-29,2022-09-05,0.025,37,"quantile"
"8 day ahead inc hosp","45",2022-08-29,2022-09-06,0.025,39,"quantile"
"9 day ahead inc hosp","45",2022-08-29,2022-09-07,0.025,36,"quantile"
"10 day ahead inc hosp","45",2022-08-29,2022-09-08,0.025,38,"quantile"
"11 day ahead inc hosp","45",2022-08-29,2022-09-09,0.025,34,"quantile"
"12 day ahead inc hosp","45",2022-08-29,2022-09-10,0.025,36,"quantile"
"13 day ahead inc hosp","45",2022-08-29,2022-09-11,0.025,36,"quantile"
"14 day ahead inc hosp","45",2022-08-29,2022-09-12,0.025,36.975,"quantile"
"15 day ahead inc hosp","45",2022-08-29,2022-09-13,0.025,36,"quantile"
"16 day ahead inc hosp","45",2022-08-29,2022-09-14,0.025,36,"quantile"
"17 day ahead inc hosp","45",2022-08-29,2022-09-15,0.025,35,"quantile"
"18 day ahead inc hosp","45",2022-08-29,2022-09-16,0.025,35,"quantile"
"19 day ahead inc hosp","45",2022-08-29,2022-09-17,0.025,35,"quantile"
"20 day ahead inc hosp","45",2022-08-29,2022-09-18,0.025,34,"quantile"
"21 day ahead inc hosp","45",2022-08-29,2022-09-19,0.025,36,"quantile"
"22 day ahead inc hosp","45",2022-08-29,2022-09-20,0.025,34.975,"quantile"
"23 day ahead inc hosp","45",2022-08-29,2022-09-21,0.025,34.975,"quantile"
"24 day ahead inc hosp","45",2022-08-29,2022-09-22,0.025,34,"quantile"
"25 day ahead inc hosp","45",2022-08-29,2022-09-23,0.025,34,"quantile"
"26 day ahead inc hosp","45",2022-08-29,2022-09-24,0.025,34,"quantile"
"27 day ahead inc hosp","45",2022-08-29,2022-09-25,0.025,33,"quantile"
"28 day ahead inc hosp","45",2022-08-29,2022-09-26,0.025,33.975,"quantile"
"29 day ahead inc hosp","45",2022-08-29,2022-09-27,0.025,33,"quantile"
"30 day ahead inc hosp","45",2022-08-29,2022-09-28,0.025,32,"quantile"
"1 day ahead inc hosp","45",2022-08-29,2022-08-30,0.05,47,"quantile"
"2 day ahead inc hosp","45",2022-08-29,2022-08-31,0.05,45,"quantile"
"3 day ahead inc hosp","45",2022-08-29,2022-09-01,0.05,44,"quantile"
"4 day ahead inc hosp","45",2022-08-29,2022-09-02,0.05,43,"quantile"
"5 day ahead inc hosp","45",2022-08-29,2022-09-03,0.05,45,"quantile"
"6 day ahead inc hosp","45",2022-08-29,2022-09-04,0.05,42,"quantile"
"7 day ahead inc hosp","45",2022-08-29,2022-09-05,0.05,43,"quantile"
"8 day ahead inc hosp","45",2022-08-29,2022-09-06,0.05,45,"quantile"
"9 day ahead inc hosp","45",2022-08-29,2022-09-07,0.05,41,"quantile"
"10 day ahead inc hosp","45",2022-08-29,2022-09-08,0.05,44,"quantile"
"11 day ahead inc hosp","45",2022-08-29,2022-09-09,0.05,40,"quantile"
"12 day ahead inc hosp","45",2022-08-29,2022-09-10,0.05,41,"quantile"
"13 day ahead inc hosp","45",2022-08-29,2022-09-11,0.05,41,"quantile"
"14 day ahead inc hosp","45",2022-08-29,2022-09-12,0.05,41,"quantile"
"15 day ahead inc hosp","45",2022-08-29,2022-09-13,0.05,40.95,"quantile"
"16 day ahead inc hosp","45",2022-08-29,2022-09-14,0.05,41,"quantile"
"17 day ahead inc hosp","45",2022-08-29,2022-09-15,0.05,40,"quantile"
"18 day ahead inc hosp","45",2022-08-29,2022-09-16,0.05,40,"quantile"
"19 day ahead inc hosp","45",2022-08-29,2022-09-17,0.05,39,"quantile"
"20 day ahead inc hosp","45",2022-08-29,2022-09-18,0.05,39,"quantile"
"21 day ahead inc hosp","45",2022-08-29,2022-09-19,0.05,40,"quantile"
"22 day ahead inc hosp","45",2022-08-29,2022-09-20,0.05,40,"quantile"
"23 day ahead inc hosp","45",2022-08-29,2022-09-21,0.05,39,"quantile"
"24 day ahead inc hosp","45",2022-08-29,2022-09-22,0.05,39,"quantile"
"25 day ahead inc hosp","45",2022-08-29,2022-09-23,0.05,39,"quantile"
"26 day ahead inc hosp","45",2022-08-29,2022-09-24,0.05,39,"quantile"
"27 day ahead inc hosp","45",2022-08-29,2022-09-25,0.05,38,"quantile"
"28 day ahead inc hosp","45",2022-08-29,2022-09-26,0.05,39,"quantile"
"29 day ahead inc hosp","45",2022-08-29,2022-09-27,0.05,38,"quantile"
"30 day ahead inc hosp","45",2022-08-29,2022-09-28,0.05,36,"quantile"
"1 day ahead inc hosp","45",2022-08-29,2022-08-30,0.1,53.9,"quantile"
"2 day ahead inc hosp","45",2022-08-29,2022-08-31,0.1,52,"quantile"
"3 day ahead inc hosp","45",2022-08-29,2022-09-01,0.1,50,"quantile"
"4 day ahead inc hosp","45",2022-08-29,2022-09-02,0.1,50,"quantile"
"5 day ahead inc hosp","45",2022-08-29,2022-09-03,0.1,52,"quantile"
"6 day ahead inc hosp","45",2022-08-29,2022-09-04,0.1,50.9,"quantile"
"7 day ahead inc hosp","45",2022-08-29,2022-09-05,0.1,50,"quantile"
"8 day ahead inc hosp","45",2022-08-29,2022-09-06,0.1,51,"quantile"
"9 day ahead inc hosp","45",2022-08-29,2022-09-07,0.1,48,"quantile"
"10 day ahead inc hosp","45",2022-08-29,2022-09-08,0.1,51,"quantile"
"11 day ahead inc hosp","45",2022-08-29,2022-09-09,0.1,48,"quantile"
"12 day ahead inc hosp","45",2022-08-29,2022-09-10,0.1,48,"quantile"
"13 day ahead inc hosp","45",2022-08-29,2022-09-11,0.1,48,"quantile"
"14 day ahead inc hosp","45",2022-08-29,2022-09-12,0.1,47,"quantile"
"15 day ahead inc hosp","45",2022-08-29,2022-09-13,0.1,47,"quantile"
"16 day ahead inc hosp","45",2022-08-29,2022-09-14,0.1,48,"quantile"
"17 day ahead inc hosp","45",2022-08-29,2022-09-15,0.1,46,"quantile"
"18 day ahead inc hosp","45",2022-08-29,2022-09-16,0.1,48,"quantile"
"19 day ahead inc hosp","45",2022-08-29,2022-09-17,0.1,46,"quantile"
"20 day ahead inc hosp","45",2022-08-29,2022-09-18,0.1,46,"quantile"
"21 day ahead inc hosp","45",2022-08-29,2022-09-19,0.1,46,"quantile"
"22 day ahead inc hosp","45",2022-08-29,2022-09-20,0.1,46,"quantile"
"23 day ahead inc hosp","45",2022-08-29,2022-09-21,0.1,47,"quantile"
"24 day ahead inc hosp","45",2022-08-29,2022-09-22,0.1,46,"quantile"
"25 day ahead inc hosp","45",2022-08-29,2022-09-23,0.1,45,"quantile"
"26 day ahead inc hosp","45",2022-08-29,2022-09-24,0.1,45,"quantile"
"27 day ahead inc hosp","45",2022-08-29,2022-09-25,0.1,45,"quantile"
"28 day ahead inc hosp","45",2022-08-29,2022-09-26,0.1,45,"quantile"
"29 day ahead inc hosp","45",2022-08-29,2022-09-27,0.1,44,"quantile"
"30 day ahead inc hosp","45",2022-08-29,2022-09-28,0.1,42.9,"quantile"
"1 day ahead inc hosp","45",2022-08-29,2022-08-30,0.15,58,"quantile"
"2 day ahead inc hosp","45",2022-08-29,2022-08-31,0.15,58,"quantile"
"3 day ahead inc hosp","45",2022-08-29,2022-09-01,0.15,56,"quantile"
"4 day ahead inc hosp","45",2022-08-29,2022-09-02,0.15,55,"quantile"
"5 day ahead inc hosp","45",2022-08-29,2022-09-03,0.15,57,"quantile"
"6 day ahead inc hosp","45",2022-08-29,2022-09-04,0.15,55,"quantile"
"7 day ahead inc hosp","45",2022-08-29,2022-09-05,0.15,56,"quantile"
"8 day ahead inc hosp","45",2022-08-29,2022-09-06,0.15,57,"quantile"
"9 day ahead inc hosp","45",2022-08-29,2022-09-07,0.15,53,"quantile"
"10 day ahead inc hosp","45",2022-08-29,2022-09-08,0.15,55,"quantile"
"11 day ahead inc hosp","45",2022-08-29,2022-09-09,0.15,53,"quantile"
"12 day ahead inc hosp","45",2022-08-29,2022-09-10,0.15,53,"quantile"
"13 day ahead inc hosp","45",2022-08-29,2022-09-11,0.15,53,"quantile"
"14 day ahead inc hosp","45",2022-08-29,2022-09-12,0.15,52,"quantile"
"15 day ahead inc hosp","45",2022-08-29,2022-09-13,0.15,53,"quantile"
"16 day ahead inc hosp","45",2022-08-29,2022-09-14,0.15,53.85,"quantile"
"17 day ahead inc hosp","45",2022-08-29,2022-09-15,0.15,51,"quantile"
